metric,model,n_train,contrast,n_repeats,mean,sd,mcse,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper,confidence,max_t_critical,bootstrap_draws,fixed_mean,tuned_mean,relative_change,significant_shift
coverage,zoo_cnn,160,tuned - fixed,50,0.0008832605522517168,0.005780313451559722,0.0008174597677963395,-0.0007594863523031065,0.00252600745680654,-0.002426602645115764,0.0041931237496191974,0.95,4.048961585338955,10000,0.9185811973367636,0.9194644578890153,0.0009615486957631489,False
mean_width,zoo_cnn,160,tuned - fixed,50,-0.030078040859633896,1.04819630316889,0.14823734279707845,-0.32797213377113005,0.26781605205186226,-0.6302853473577269,0.570129265638459,0.95,4.048961585338955,10000,15.105899738799076,15.07582169793944,-0.001991145273020666,False
mean_width_inclusive,zoo_cnn,160,tuned - fixed,50,-0.030078040859634,1.04819630316889,0.14823734279707845,-0.32797213377113016,0.26781605205186215,-0.6302853473577269,0.570129265638459,0.95,4.048961585338955,10000,16.105899738799074,16.075821697939443,-0.0018675169563595426,False
mean_q,zoo_cnn,160,tuned - fixed,50,-0.024729538762495437,0.3783723049118087,0.053509924523264786,-0.13226175788383515,0.08280268035884426,-0.24138916759158147,0.19193009006659062,0.95,4.048961585338955,10000,0.6119868766026778,0.5872573378401823,-0.04040860957636298,False
crps_game_equal,zoo_cnn,160,tuned - fixed,50,-0.00016519358800912208,0.00039624617758855026,5.603767183842257e-05,-0.00027780550553404946,-5.258167048419471e-05,-0.00039208796861472565,6.170079259648148e-05,0.95,4.048961585338955,10000,0.013481270981119951,0.013316077393110828,-0.012253561866716419,False
coverage_game_equal,zoo_cnn,160,tuned - fixed,50,0.0009172343604372979,0.005693547783564317,0.0008051892493535932,-0.0007008540141406393,0.002535322735015235,-0.00234294597912331,0.004177414699997906,0.95,4.048961585338955,10000,0.9188378035215264,0.9197550378819638,0.0009982549226010475,False
mean_width_game_equal,zoo_cnn,160,tuned - fixed,50,-0.029809772242529925,1.0549801705711268,0.14919672652563687,-0.329631818935309,0.2700122744502491,-0.6339015866031551,0.5742820421180953,0.95,4.048961585338955,10000,15.1352360298654,15.105426257622868,-0.00196956110784848,False
mean_width_inclusive_game_equal,zoo_cnn,160,tuned - fixed,50,-0.02980977224253021,1.0549801705711273,0.14919672652563692,-0.3296318189353094,0.27001227445024895,-0.6339015866031557,0.5742820421180952,0.95,4.048961585338955,10000,16.1352360298654,16.10542625762287,-0.00184749526981533,False
crps,lightgbm_multiclass,360,tuned - fixed,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.048961585338955,10000,0.013342866605678759,0.013342866605678759,0.0,False
coverage,lightgbm_multiclass,360,tuned - fixed,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.048961585338955,10000,0.9154424814635838,0.9154424814635838,0.0,False
mean_width,lightgbm_multiclass,360,tuned - fixed,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.048961585338955,10000,13.649608480127952,13.649608480127952,0.0,False
mean_width_inclusive,lightgbm_multiclass,360,tuned - fixed,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.048961585338955,10000,14.649608480127952,14.649608480127952,0.0,False
mean_q,lightgbm_multiclass,360,tuned - fixed,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.048961585338955,10000,1.408111936357401,1.408111936357401,0.0,False
crps_game_equal,lightgbm_multiclass,360,tuned - fixed,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.048961585338955,10000,0.013296437236730836,0.013296437236730836,0.0,False
coverage_game_equal,lightgbm_multiclass,360,tuned - fixed,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.048961585338955,10000,0.9158187000980962,0.9158187000980962,0.0,False
mean_width_game_equal,lightgbm_multiclass,360,tuned - fixed,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.048961585338955,10000,13.671597938599264,13.671597938599264,0.0,False
mean_width_inclusive_game_equal,lightgbm_multiclass,360,tuned - fixed,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.048961585338955,10000,14.671597938599264,14.671597938599264,0.0,False
crps,ridge_sgd_l2,360,tuned - fixed,50,-0.00032225290849632215,1.7187745559848105e-05,2.4307142877355136e-06,-0.0003271376117310745,-0.0003173682052615698,-0.0003320947772722978,-0.0003124110397203465,0.95,4.048961585338955,10000,0.014217916313400216,0.013895663404903896,-0.022665269747902696,True
coverage,ridge_sgd_l2,360,tuned - fixed,50,-0.01027121190969054,0.0018486917951837404,0.000261444500939671,-0.010796604303972293,-0.009745819515408788,-0.011329790650693382,-0.009212633168687699,0.95,4.048961585338955,10000,0.9374774237992165,0.927206211889526,-0.010956223210224601,True
mean_width,ridge_sgd_l2,360,tuned - fixed,50,-2.9080680519210613,0.15188984776895964,0.02148046827016475,-2.9512346689820155,-2.864901434860107,-2.9950416427820508,-2.821094461060072,0.95,4.048961585338955,10000,21.600562803747053,18.69249475182599,-0.13462927231769156,True
